Date,City,Cases,Mortalities,Recoveries
2020-06-13,Al Qaysomah,0,0,0
2020-06-13,Al Suyariah,0,0,0
2020-06-13,Ar Ruqi,0,0,0
2020-06-13,As Sufairy,0,0,0
2020-06-13,Bqeeq,1,0,2
2020-06-13,Dahran,88,0,26
2020-06-13,Dammam,161,1,100
2020-06-13,Hafr Al Batin,29,0,0
2020-06-13,Hardh,0,0,0
2020-06-13,Hufof,147,2,54
2020-06-13,Jubail,41,0,26
2020-06-13,Khafji,0,0,3
2020-06-13,Khobar,137,0,36
2020-06-13,Mulayjah,1,0,0
2020-06-13,Nairyah,0,0,2
2020-06-13,Qaryat Al Ulya,4,0,0
2020-06-13,Qatif,144,2,25
2020-06-13,Ras Tanura,5,0,1
2020-06-13,Safwa,45,0,5
2020-06-13,Saihat,0,0,0
2020-06-13,Salwa,0,0,0
2020-06-13,Samodah,0,0,0
2020-06-13,Urayarah,0,0,0
2020-06-14,AL Oyoun,3,0,1
2020-06-14,Adh Dhibiyyah,0,0,0
2020-06-14,Al Batahaa,0,0,0
2020-06-14,Al Jafr,5,0,7
2020-06-14,Al Mubarraz,45,1,6
2020-06-14,Al Qaysomah,0,0,0
2020-06-14,Al Suyariah,0,0,0
2020-06-14,Ar Ruqi,0,0,0
2020-06-14,As Sufairy,0,0,0
2020-06-14,Bqeeq,5,0,0
2020-06-14,Dahran,38,0,7
2020-06-14,Dammam,270,2,20
2020-06-14,Hafr Al Batin,36,1,0
2020-06-14,Hardh,0,0,0
2020-06-14,Hufof,205,1,56
2020-06-14,Jubail,53,0,2
2020-06-14,Khafji,18,0,0
2020-06-14,Khobar,89,0,5
2020-06-14,Mulayjah,0,0,0
2020-06-14,Nairyah,7,0,0
2020-06-14,Qaryat Al Ulya,8,0,0
2020-06-14,Qatif,183,1,6
2020-06-14,Ras Tanura,15,0,1
2020-06-14,Safwa,53,0,0
2020-06-14,Saihat,0,0,0
2020-06-14,Salwa,0,0,0
2020-06-14,Samodah,0,0,0
2020-06-14,Urayarah,3,0,0
2020-06-15,AL Oyoun,5,0,0
2020-06-15,Adh Dhibiyyah,0,0,0
2020-06-15,Al Batahaa,2,0,0
2020-06-15,Al Jafr,6,0,1
2020-06-15,Al Mubarraz,80,1,15
2020-06-15,Al Qaysomah,0,0,0
2020-06-15,Al Suyariah,0,0,0
2020-06-15,Ar Ruqi,0,0,0
2020-06-15,As Sufairy,0,0,0
2020-06-15,Bqeeq,3,0,0
2020-06-15,Dahran,6,0,0
2020-06-15,Dammam,192,1,6
2020-06-15,Hafr Al Batin,8,0,0
2020-06-15,Hardh,0,0,0
2020-06-15,Hufof,200,2,54
2020-06-15,Jubail,56,0,0
2020-06-15,Khafji,6,0,0
2020-06-15,Khobar,132,1,2
2020-06-15,Mulayjah,1,0,0
2020-06-15,Nairyah,11,0,0
2020-06-15,Qaryat Al Ulya,8,0,0
2020-06-15,Qatif,116,2,0
2020-06-15,Ras Tanura,5,0,0
2020-06-15,Safwa,50,0,0
2020-06-15,Saihat,0,0,0
2020-06-15,Salwa,4,0,0
2020-06-15,Samodah,0,0,0
2020-06-15,Urayarah,4,0,0
2020-06-16,AL Oyoun,23,0,7
2020-06-16,Adh Dhibiyyah,0,0,0
2020-06-16,Al Batahaa,2,0,0
2020-06-16,Al Jafr,14,0,3
2020-06-16,Al Mubarraz,56,0,18
2020-06-16,Al Qaysomah,0,0,0
2020-06-16,Al Suyariah,0,0,0
2020-06-16,Ar Ruqi,0,0,0
2020-06-16,As Sufairy,0,0,0
2020-06-16,Bqeeq,0,0,12
2020-06-16,Dahran,123,0,34
2020-06-16,Dammam,137,3,257
2020-06-16,Hafr Al Batin,54,0,7
2020-06-16,Hardh,0,0,0
2020-06-16,Hufof,273,0,52
2020-06-16,Jubail,39,0,66
2020-06-16,Khafji,6,0,1
2020-06-16,Khobar,114,0,79
2020-06-16,Mulayjah,0,0,0
2020-06-16,Nairyah,1,1,4
2020-06-16,Qaryat Al Ulya,3,0,1
2020-06-16,Qatif,32,0,100
2020-06-16,Ras Tanura,17,0,32
2020-06-16,Safwa,26,0,19
2020-06-16,Saihat,0,0,0
2020-06-16,Salwa,0,0,3
2020-06-16,Samodah,0,0,0
2020-06-16,Urayarah,0,0,0
2020-06-17,AL Oyoun,21,0,23
2020-06-17,Adh Dhibiyyah,0,0,0
2020-06-17,Al Batahaa,2,0,0
2020-06-17,Al Jafr,5,0,19
2020-06-17,Al Mubarraz,128,0,86
2020-06-17,Al Qaysomah,0,0,0
2020-06-17,Al Suyariah,0,0,0
2020-06-17,Ar Ruqi,0,0,0
2020-06-17,As Sufairy,0,0,0
2020-06-17,Bqeeq,13,0,4
2020-06-17,Dahran,113,0,8
2020-06-17,Dammam,179,4,131
2020-06-17,Hafr Al Batin,64,1,26
2020-06-17,Hardh,0,0,0
2020-06-17,Hufof,174,2,294
2020-06-17,Jubail,35,0,32
2020-06-17,Khafji,7,0,5
2020-06-17,Khobar,162,2,47
2020-06-17,Mulayjah,5,0,0
2020-06-17,Nairyah,6,1,6
2020-06-17,Qaryat Al Ulya,7,0,1
2020-06-17,Qatif,218,0,112
2020-06-17,Ras Tanura,25,0,9
2020-06-17,Safwa,11,0,2
2020-06-17,Saihat,0,0,0
2020-06-17,Salwa,6,0,0
2020-06-17,Samodah,0,0,0
2020-06-17,Urayarah,2,0,0
2020-06-18,AL Oyoun,14,0,3
2020-06-18,Adh Dhibiyyah,0,0,0
2020-06-18,Al Batahaa,0,0,0
2020-06-18,Al Jafr,17,0,7
2020-06-18,Al Mubarraz,145,0,37
2020-06-18,Al Qaysomah,0,0,0
2020-06-18,Al Suyariah,0,0,0
2020-06-18,Ar Ruqi,0,0,0
2020-06-18,As Sufairy,0,0,0
2020-06-18,Bqeeq,9,0,1
2020-06-18,Dahran,75,0,39
2020-06-18,Dammam,167,4,119
2020-06-18,Hafr Al Batin,24,0,24
2020-06-18,Hardh,1,0,0
2020-06-18,Hufof,430,2,90
2020-06-18,Jubail,59,0,49
2020-06-18,Khafji,0,0,0
2020-06-18,Khobar,153,2,88
2020-06-18,Mulayjah,0,0,0
2020-06-18,Nairyah,6,0,1
2020-06-18,Qaryat Al Ulya,5,0,1
2020-06-18,Qatif,180,0,78
2020-06-18,Ras Tanura,25,0,2
2020-06-18,Safwa,53,0,12
2020-06-18,Saihat,0,0,0
2020-06-18,Salwa,0,0,0
2020-06-18,Samodah,0,0,0
2020-06-18,Urayarah,1,0,0
2020-06-19,AL Oyoun,34,0,4
2020-06-19,Adh Dhibiyyah,0,0,0
2020-06-19,Al Batahaa,0,0,0
2020-06-19,Al Jafr,19,0,9
2020-06-19,Al Mubarraz,127,0,16
2020-06-19,Al Qaysomah,0,0,0
2020-06-19,Al Suyariah,0,0,0
2020-06-19,Ar Ruqi,0,0,0
2020-06-19,As Sufairy,0,0,0
2020-06-19,Bqeeq,13,0,5
2020-06-19,Dahran,12,0,64
2020-06-19,Dammam,178,0,92
2020-06-19,Hafr Al Batin,67,0,28
2020-06-19,Hardh,0,0,0
2020-06-19,Hufof,285,2,66
2020-06-19,Jubail,38,0,16
2020-06-19,Khafji,15,0,1
2020-06-19,Khobar,143,0,59
2020-06-19,Mulayjah,0,0,1
2020-06-19,Nairyah,5,0,1
2020-06-19,Qaryat Al Ulya,8,0,0
2020-06-19,Qatif,148,0,86
2020-06-19,Ras Tanura,11,0,11
2020-06-19,Safwa,28,0,1
2020-06-19,Saihat,0,0,0
2020-06-19,Salwa,1,0,1
2020-06-19,Samodah,0,0,0
2020-06-19,Urayarah,4,0,0
2020-06-20,AL Oyoun,0,0,2
2020-06-20,Adh Dhibiyyah,0,0,0
2020-06-20,Al Batahaa,1,0,0
2020-06-20,Al Jafr,1,0,0
2020-06-20,Al Mubarraz,39,1,2
2020-06-20,Al Qaysomah,0,0,0
2020-06-20,Al Suyariah,0,0,0
2020-06-20,Ar Ruqi,0,0,0
2020-06-20,As Sufairy,0,0,0
2020-06-20,Bqeeq,17,0,2
2020-06-20,Dahran,20,0,31
2020-06-20,Dammam,225,0,100
2020-06-20,Hafr Al Batin,37,0,28
2020-06-20,Hardh,0,0,0
2020-06-20,Hufof,102,0,18
2020-06-20,Jubail,40,0,29
2020-06-20,Khafji,1,0,5
2020-06-20,Khobar,77,0,51
2020-06-20,Mulayjah,0,0,0
2020-06-20,Nairyah,2,0,0
2020-06-20,Qaryat Al Ulya,4,0,0
2020-06-20,Qatif,216,0,65
2020-06-20,Ras Tanura,27,0,6
2020-06-20,Safwa,40,0,15
2020-06-20,Saihat,0,0,0
2020-06-20,Salwa,3,0,0
2020-06-20,Samodah,0,0,0
2020-06-20,Urayarah,2,0,0
2020-06-21,AL Oyoun,5,0,19
2020-06-21,Adh Dhibiyyah,0,0,0
2020-06-21,Al Batahaa,2,0,0
2020-06-21,Al Jafr,11,0,10
2020-06-21,Al Mubarraz,43,0,55
2020-06-21,Al Qaysomah,0,0,0
2020-06-21,Al Suyariah,0,0,0
2020-06-21,Ar Ruqi,0,0,0
2020-06-21,As Sufairy,0,0,0
2020-06-21,Bqeeq,25,0,0
2020-06-21,Dahran,56,0,3
2020-06-21,Dammam,345,2,13
2020-06-21,Hafr Al Batin,65,2,8
2020-06-21,Hardh,0,0,0
2020-06-21,Hufof,183,2,178
2020-06-21,Jubail,52,0,0
2020-06-21,Khafji,11,0,0
2020-06-21,Khobar,49,0,4
2020-06-21,Mulayjah,2,0,0
2020-06-21,Nairyah,6,0,0
2020-06-21,Qaryat Al Ulya,5,0,0
2020-06-21,Qatif,217,0,3
2020-06-21,Ras Tanura,16,0,0
2020-06-21,Safwa,56,0,2
2020-06-21,Saihat,1,0,0
2020-06-21,Salwa,3,0,0
2020-06-21,Samodah,0,0,0
2020-06-21,Urayarah,0,0,0
2020-06-22,AL Oyoun,0,0,64
2020-06-22,Adh Dhibiyyah,0,0,0
2020-06-22,Al Batahaa,0,0,3
2020-06-22,Al Jafr,0,0,47
2020-06-22,Al Mubarraz,10,0,186
2020-06-22,Al Qaysomah,4,0,0
2020-06-22,Al Suyariah,1,0,0
2020-06-22,Ar Ruqi,0,0,0
2020-06-22,As Sufairy,0,0,0
2020-06-22,Bqeeq,30,0,1
2020-06-22,Dahran,165,0,50
2020-06-22,Dammam,301,3,86
2020-06-22,Hafr Al Batin,42,0,31
2020-06-22,Hardh,0,0,0
2020-06-22,Hufof,1,3,883
2020-06-22,Jubail,28,0,20
2020-06-22,Khafji,2,0,2
2020-06-22,Khobar,178,1,72
2020-06-22,Mulayjah,2,0,0
2020-06-22,Nairyah,6,0,1
2020-06-22,Qaryat Al Ulya,2,0,2
2020-06-22,Qatif,237,0,51
2020-06-22,Ras Tanura,18,0,7
2020-06-22,Safwa,10,0,6
2020-06-22,Saihat,0,0,0
2020-06-22,Salwa,0,0,0
2020-06-22,Samodah,3,0,0
2020-06-22,Urayarah,2,0,1
2020-06-23,AL Oyoun,0,0,19
2020-06-23,Adh Dhibiyyah,0,0,0
2020-06-23,Al Batahaa,4,0,1
2020-06-23,Al Jafr,4,0,21
2020-06-23,Al Mubarraz,186,0,95
2020-06-23,Al Qaysomah,0,0,0
2020-06-23,Al Suyariah,0,0,0
2020-06-23,Ar Ruqi,0,0,0
2020-06-23,As Sufairy,0,0,0
2020-06-23,Bqeeq,11,0,2
2020-06-23,Dahran,41,0,48
2020-06-23,Dammam,286,4,15
2020-06-23,Hafr Al Batin,36,0,54
2020-06-23,Hardh,0,0,0
2020-06-23,Hufof,343,0,326
2020-06-23,Jubail,37,0,0
2020-06-23,Khafji,4,0,1
2020-06-23,Khobar,122,0,10
2020-06-23,Mulayjah,0,0,0
2020-06-23,Nairyah,6,0,0
2020-06-23,Qaryat Al Ulya,2,0,1
2020-06-23,Qatif,29,0,11
2020-06-23,Ras Tanura,3,0,1
2020-06-23,Safwa,58,0,7
2020-06-23,Saihat,0,0,0
2020-06-23,Salwa,3,0,0
2020-06-23,Samodah,0,0,0
2020-06-23,Urayarah,0,0,0
2020-06-24,AL Oyoun,8,0,1
2020-06-24,Adh Dhibiyyah,0,0,0
2020-06-24,Al Batahaa,2,0,0
2020-06-24,Al Jafr,9,0,0
2020-06-24,Al Mubarraz,130,0,1
2020-06-24,Al Qaysomah,0,0,0
2020-06-24,Al Suyariah,0,0,0
2020-06-24,Ar Ruqi,0,0,0
2020-06-24,As Sufairy,0,0,0
2020-06-24,Bqeeq,16,0,0
2020-06-24,Dahran,100,0,13
2020-06-24,Dammam,333,0,6
2020-06-24,Hafr Al Batin,59,0,29
2020-06-24,Hardh,0,0,0
2020-06-24,Hufof,304,2,5
2020-06-24,Jubail,58,0,0
2020-06-24,Khafji,7,0,0
2020-06-24,Khobar,139,0,2
2020-06-24,Mulayjah,8,0,0
2020-06-24,Nairyah,5,0,0
2020-06-24,Qaryat Al Ulya,2,0,0
2020-06-24,Qatif,304,0,1
2020-06-24,Ras Tanura,45,0,1
2020-06-24,Safwa,81,0,0
2020-06-24,Saihat,1,0,0
2020-06-24,Salwa,5,0,0
2020-06-24,Samodah,0,0,0
2020-06-24,Urayarah,3,0,0
2020-06-25,AL Oyoun,0,0,5
2020-06-25,Adh Dhibiyyah,0,0,0
2020-06-25,Al Batahaa,3,0,0
2020-06-25,Al Jafr,0,0,1
2020-06-25,Al Mubarraz,294,3,6
2020-06-25,Al Qaysomah,3,0,0
2020-06-25,Al Suyariah,0,0,0
2020-06-25,Ar Ruqi,0,0,0
2020-06-25,As Sufairy,0,0,0
2020-06-25,Bqeeq,9,0,0
2020-06-25,Dahran,82,0,28
2020-06-25,Dammam,346,2,9
2020-06-25,Hafr Al Batin,119,0,16
2020-06-25,Hardh,0,0,0
2020-06-25,Hufof,332,3,42
2020-06-25,Jubail,40,0,0
2020-06-25,Khafji,15,0,0
2020-06-25,Khobar,205,0,4
2020-06-25,Mulayjah,5,0,0
2020-06-25,Nairyah,16,0,0
2020-06-25,Qaryat Al Ulya,12,0,0
2020-06-25,Qatif,237,1,1
2020-06-25,Ras Tanura,3,0,0
2020-06-25,Safwa,9,0,1
2020-06-25,Saihat,0,0,0
2020-06-25,Salwa,3,0,0
2020-06-25,Samodah,0,0,0
2020-06-25,Urayarah,0,0,0
2020-06-26,AL Oyoun,21,0,16
2020-06-26,Adh Dhibiyyah,0,0,0
2020-06-26,Al Batahaa,1,0,0
2020-06-26,Al Jafr,27,0,7
2020-06-26,Al Mubarraz,33,1,68
2020-06-26,Al Qaysomah,4,0,0
2020-06-26,Al Suyariah,0,0,0
2020-06-26,Ar Ruqi,0,0,0
2020-06-26,As Sufairy,0,0,0
2020-06-26,Bqeeq,22,0,0
2020-06-26,Dahran,29,0,2
2020-06-26,Dammam,399,2,6
2020-06-26,Hafr Al Batin,28,0,30
2020-06-26,Hardh,0,0,0
2020-06-26,Hufof,535,1,154
2020-06-26,Jubail,61,0,0
2020-06-26,Khafji,1,0,0
2020-06-26,Khobar,108,0,15
2020-06-26,Mulayjah,2,0,0
2020-06-26,Nairyah,4,0,0
2020-06-26,Qaryat Al Ulya,14,0,0
2020-06-26,Qatif,160,1,2
2020-06-26,Ras Tanura,13,0,0
2020-06-26,Safwa,29,0,1
2020-06-26,Saihat,2,0,0
2020-06-26,Salwa,0,0,0
2020-06-26,Samodah,0,0,0
2020-06-26,Urayarah,4,0,0
2020-06-27,AL Oyoun,7,0,13
2020-06-27,Adh Dhibiyyah,0,0,0
2020-06-27,Al Batahaa,0,0,0
2020-06-27,Al Jafr,9,0,13
2020-06-27,Al Mubarraz,183,0,5
2020-06-27,Al Qaysomah,2,0,0
2020-06-27,Al Suyariah,0,0,0
2020-06-27,Ar Ruqi,1,0,0
2020-06-27,As Sufairy,0,0,0
2020-06-27,Bqeeq,17,0,0
2020-06-27,Dahran,78,0,47
2020-06-27,Dammam,320,0,62
2020-06-27,Hafr Al Batin,104,0,34
2020-06-27,Hardh,0,0,0
2020-06-27,Hufof,487,0,55
2020-06-27,Jubail,46,0,145
2020-06-27,Khafji,1,0,2
2020-06-27,Khobar,76,0,136
2020-06-27,Mulayjah,0,0,0
2020-06-27,Nairyah,7,0,4
2020-06-27,Qaryat Al Ulya,0,0,0
2020-06-27,Qatif,151,1,234
2020-06-27,Ras Tanura,8,0,44
2020-06-27,Safwa,74,0,17
2020-06-27,Saihat,0,0,0
2020-06-27,Salwa,2,0,5
2020-06-27,Samodah,0,0,0
2020-06-27,Urayarah,0,0,0
2020-06-28,AL Oyoun,19,0,3
2020-06-28,Adh Dhibiyyah,1,0,0
2020-06-28,Al Batahaa,7,0,0
2020-06-28,Al Jafr,16,0,3
2020-06-28,Al Mubarraz,196,0,29
2020-06-28,Al Qaysomah,4,0,0
2020-06-28,Al Suyariah,0,0,0
2020-06-28,Ar Ruqi,0,0,0
2020-06-28,As Sufairy,0,0,0
2020-06-28,Bqeeq,22,0,15
2020-06-28,Dahran,76,0,73
2020-06-28,Dammam,357,0,239
2020-06-28,Hafr Al Batin,86,0,15
2020-06-28,Hardh,0,0,0
2020-06-28,Hufof,433,0,233
2020-06-28,Jubail,67,0,87
2020-06-28,Khafji,20,0,9
2020-06-28,Khobar,103,1,77
2020-06-28,Mulayjah,10,0,0
2020-06-28,Nairyah,12,0,4
2020-06-28,Qaryat Al Ulya,8,0,0
2020-06-28,Qatif,219,0,120
2020-06-28,Ras Tanura,21,0,57
2020-06-28,Safwa,49,0,3
2020-06-28,Saihat,0,0,0
2020-06-28,Salwa,1,0,0
2020-06-28,Samodah,0,0,0
2020-06-28,Urayarah,1,0,1
2020-06-29,AL Oyoun,18,0,13
2020-06-29,Adh Dhibiyyah,0,0,0
2020-06-29,Al Batahaa,1,0,5
2020-06-29,Al Jafr,30,0,16
2020-06-29,Al Mubarraz,323,0,236
2020-06-29,Al Qaysomah,0,0,0
2020-06-29,Al Suyariah,0,0,0
2020-06-29,Ar Ruqi,0,0,0
2020-06-29,As Sufairy,0,0,0
2020-06-29,Bqeeq,49,0,41
2020-06-29,Dahran,50,0,87
2020-06-29,Dammam,308,3,357
2020-06-29,Hafr Al Batin,25,1,7
2020-06-29,Hardh,0,0,1
2020-06-29,Hufof,980,0,478
2020-06-29,Jubail,24,0,8
2020-06-29,Khafji,4,0,37
2020-06-29,Khobar,94,0,164
2020-06-29,Mulayjah,6,0,5
2020-06-29,Nairyah,2,0,11
2020-06-29,Qaryat Al Ulya,1,0,2
2020-06-29,Qatif,87,0,75
2020-06-29,Ras Tanura,0,0,7
2020-06-29,Safwa,32,0,13
2020-06-29,Saihat,0,0,0
2020-06-29,Salwa,2,0,1
2020-06-29,Samodah,0,0,0
2020-06-29,Urayarah,5,0,1
2020-06-30,AL Oyoun,9,0,9
2020-06-30,Adh Dhibiyyah,0,0,0
2020-06-30,Al Batahaa,5,0,0
2020-06-30,Al Jafr,2,0,8
2020-06-30,Al Mubarraz,160,0,209
2020-06-30,Al Qaysomah,1,0,0
2020-06-30,Al Suyariah,0,0,0
2020-06-30,Ar Ruqi,0,0,0
2020-06-30,As Sufairy,0,0,0
2020-06-30,Bqeeq,22,0,4
2020-06-30,Dahran,43,0,32
2020-06-30,Dammam,283,1,131
2020-06-30,Hafr Al Batin,50,3,30
2020-06-30,Hardh,0,0,0
2020-06-30,Hufof,229,2,407
2020-06-30,Jubail,40,0,5
2020-06-30,Khafji,7,0,2
2020-06-30,Khobar,122,0,57
2020-06-30,Mulayjah,0,0,0
2020-06-30,Nairyah,10,0,2
2020-06-30,Qaryat Al Ulya,0,0,0
2020-06-30,Qatif,173,0,22
2020-06-30,Ras Tanura,31,0,0
2020-06-30,Safwa,17,0,1
2020-06-30,Saihat,1,0,0
2020-06-30,Salwa,0,0,0
2020-06-30,Samodah,0,0,0
2020-06-30,Urayarah,0,0,1
2020-07-01,AL Oyoun,7,0,8
2020-07-01,Adh Dhibiyyah,0,0,0
2020-07-01,Al Batahaa,0,0,0
2020-07-01,Al Jafr,17,0,17
2020-07-01,Al Mubarraz,149,3,221
2020-07-01,Al Qaysomah,0,0,4
2020-07-01,Al Suyariah,0,0,0
2020-07-01,Ar Ruqi,0,0,0
2020-07-01,As Sufairy,0,0,0
2020-07-01,Bqeeq,13,0,0
2020-07-01,Dahran,19,0,138
2020-07-01,Dammam,141,0,167
2020-07-01,Hafr Al Batin,48,0,51
2020-07-01,Hardh,0,0,0
2020-07-01,Hufof,277,5,430
2020-07-01,Jubail,24,0,29
2020-07-01,Khafji,0,0,4
2020-07-01,Khobar,75,0,267
2020-07-01,Mulayjah,5,0,0
2020-07-01,Nairyah,17,0,5
2020-07-01,Qaryat Al Ulya,1,0,25
2020-07-01,Qatif,181,0,47
2020-07-01,Ras Tanura,0,0,5
2020-07-01,Safwa,8,0,8
2020-07-01,Saihat,0,0,0
2020-07-01,Salwa,2,0,1
2020-07-01,Samodah,0,0,0
2020-07-01,Urayarah,6,0,4
2020-07-02,AL Oyoun,7,2,5
2020-07-02,Adh Dhibiyyah,0,0,0
2020-07-02,Al Batahaa,4,0,0
2020-07-02,Al Jafr,15,0,4
2020-07-02,Al Mubarraz,279,2,141
2020-07-02,Al Qaysomah,1,0,2
2020-07-02,Al Suyariah,0,0,0
2020-07-02,Ar Ruqi,0,0,0
2020-07-02,As Sufairy,0,0,0
2020-07-02,Bqeeq,27,0,1
2020-07-02,Dahran,83,0,37
2020-07-02,Dammam,431,0,195
2020-07-02,Hafr Al Batin,91,0,58
2020-07-02,Hardh,0,0,0
2020-07-02,Hufof,399,6,290
2020-07-02,Jubail,65,0,26
2020-07-02,Khafji,13,0,0
2020-07-02,Khobar,136,0,127
2020-07-02,Mulayjah,0,0,0
2020-07-02,Nairyah,24,0,0
2020-07-02,Qaryat Al Ulya,2,0,0
2020-07-02,Qatif,168,0,89
2020-07-02,Ras Tanura,7,0,0
2020-07-02,Safwa,27,0,4
2020-07-02,Saihat,0,0,2
2020-07-02,Salwa,2,0,0
2020-07-02,Samodah,0,0,0
2020-07-02,Urayarah,1,0,2
2020-07-03,AL Oyoun,46,0,5
2020-07-03,Adh Dhibiyyah,1,0,0
2020-07-03,Al Batahaa,3,0,0
2020-07-03,Al Jafr,22,0,4
2020-07-03,Al Mubarraz,175,0,68
2020-07-03,Al Qaysomah,1,0,0
2020-07-03,Al Suyariah,0,0,0
2020-07-03,Ar Ruqi,0,0,0
2020-07-03,As Sufairy,0,0,0
2020-07-03,Bqeeq,20,0,0
2020-07-03,Dahran,140,0,44
2020-07-03,Dammam,315,0,223
2020-07-03,Hafr Al Batin,67,0,8
2020-07-03,Hardh,0,0,0
2020-07-03,Hufof,217,5,125
2020-07-03,Jubail,32,0,14
2020-07-03,Khafji,14,0,0
2020-07-03,Khobar,151,0,103
2020-07-03,Mulayjah,1,0,0
2020-07-03,Nairyah,3,0,1
2020-07-03,Qaryat Al Ulya,5,0,0
2020-07-03,Qatif,214,0,105
2020-07-03,Ras Tanura,19,0,3
2020-07-03,Safwa,32,0,82
2020-07-03,Saihat,1,0,0
2020-07-03,Salwa,1,0,0
2020-07-03,Samodah,0,0,0
2020-07-03,Urayarah,9,0,0
2020-07-04,AL Oyoun,0,0,2
2020-07-04,Adh Dhibiyyah,0,0,0
2020-07-04,Al Batahaa,0,0,3
2020-07-04,Al Jafr,8,0,3
2020-07-04,Al Mubarraz,48,1,73
2020-07-04,Al Qaysomah,8,0,0
2020-07-04,Al Suyariah,0,0,0
2020-07-04,Ar Ruqi,0,0,0
2020-07-04,As Sufairy,0,0,0
2020-07-04,Bqeeq,40,0,2
2020-07-04,Dahran,11,1,18
2020-07-04,Dammam,206,1,86
2020-07-04,Hafr Al Batin,85,1,3
2020-07-04,Hardh,0,0,0
2020-07-04,Hufof,66,3,203
2020-07-04,Jubail,28,0,11
2020-07-04,Khafji,5,0,2
2020-07-04,Khobar,70,0,46
2020-07-04,Mulayjah,1,0,0
2020-07-04,Nairyah,7,0,1
2020-07-04,Qaryat Al Ulya,1,0,11
2020-07-04,Qatif,111,0,47
2020-07-04,Ras Tanura,15,0,8
2020-07-04,Safwa,18,0,12
2020-07-04,Saihat,0,0,0
2020-07-04,Salwa,0,0,3
2020-07-04,Samodah,0,0,0
2020-07-04,Urayarah,0,0,0
2020-07-05,AL Oyoun,18,1,3
2020-07-05,Adh Dhibiyyah,0,0,0
2020-07-05,Al Batahaa,0,0,0
2020-07-05,Al Jafr,14,0,9
2020-07-05,Al Mubarraz,171,0,38
2020-07-05,Al Qaysomah,3,0,0
2020-07-05,Al Suyariah,0,0,0
2020-07-05,Ar Ruqi,1,0,0
2020-07-05,As Sufairy,0,0,0
2020-07-05,Bqeeq,1,0,18
2020-07-05,Dahran,59,0,107
2020-07-05,Dammam,293,2,161
2020-07-05,Hafr Al Batin,70,0,67
2020-07-05,Hardh,0,0,0
2020-07-05,Hufof,242,2,117
2020-07-05,Jubail,64,0,37
2020-07-05,Khafji,14,0,2
2020-07-05,Khobar,69,0,127
2020-07-05,Mulayjah,2,0,4
2020-07-05,Nairyah,7,0,4
2020-07-05,Qaryat Al Ulya,6,0,3
2020-07-05,Qatif,437,0,165
2020-07-05,Ras Tanura,18,0,5
2020-07-05,Safwa,46,0,35
2020-07-05,Saihat,1,0,0
2020-07-05,Salwa,1,0,0
2020-07-05,Samodah,0,0,0
2020-07-05,Urayarah,8,0,1
2020-07-06,AL Oyoun,14,0,8
2020-07-06,Adh Dhibiyyah,0,0,0
2020-07-06,Al Batahaa,11,0,4
2020-07-06,Al Jafr,8,0,7
2020-07-06,Al Mubarraz,90,0,156
2020-07-06,Al Qaysomah,1,0,3
2020-07-06,Al Suyariah,0,0,0
2020-07-06,Ar Ruqi,0,0,0
2020-07-06,As Sufairy,0,0,0
2020-07-06,Bqeeq,4,0,26
2020-07-06,Dahran,46,0,184
2020-07-06,Dammam,219,0,478
2020-07-06,Hafr Al Batin,35,0,45
2020-07-06,Hardh,0,0,0
2020-07-06,Hufof,106,2,376
2020-07-06,Jubail,39,0,87
2020-07-06,Khafji,5,0,12
2020-07-06,Khobar,32,0,182
2020-07-06,Mulayjah,1,0,3
2020-07-06,Nairyah,6,0,8
2020-07-06,Qaryat Al Ulya,0,0,4
2020-07-06,Qatif,141,1,401
2020-07-06,Ras Tanura,6,0,44
2020-07-06,Safwa,5,0,102
2020-07-06,Saihat,0,0,1
2020-07-06,Salwa,9,0,5
2020-07-06,Samodah,0,0,1
2020-07-06,Urayarah,1,0,3
2020-07-07,AL Oyoun,5,0,3
2020-07-07,Adh Dhibiyyah,3,0,0
2020-07-07,Al Batahaa,2,0,6
2020-07-07,Al Jafr,2,0,1
2020-07-07,Al Mubarraz,122,0,43
2020-07-07,Al Qaysomah,0,0,0
2020-07-07,Al Suyariah,1,0,0
2020-07-07,Ar Ruqi,0,0,0
2020-07-07,As Sufairy,0,0,0
2020-07-07,Bqeeq,57,0,24
2020-07-07,Dahran,47,0,58
2020-07-07,Dammam,133,1,403
2020-07-07,Hafr Al Batin,46,0,20
2020-07-07,Hardh,0,0,0
2020-07-07,Hufof,171,1,96
2020-07-07,Jubail,14,0,40
2020-07-07,Khafji,0,0,8
2020-07-07,Khobar,24,0,183
2020-07-07,Mulayjah,3,0,4
2020-07-07,Nairyah,0,0,11
2020-07-07,Qaryat Al Ulya,0,0,12
2020-07-07,Qatif,65,0,329
2020-07-07,Ras Tanura,8,0,33
2020-07-07,Safwa,43,0,66
2020-07-07,Saihat,0,0,0
2020-07-07,Salwa,2,0,2
2020-07-07,Samodah,0,0,0
2020-07-07,Urayarah,2,0,4
2020-07-08,AL Oyoun,14,0,4
2020-07-08,Adh Dhibiyyah,0,0,0
2020-07-08,Al Batahaa,2,0,1
2020-07-08,Al Jafr,27,0,6
2020-07-08,Al Mubarraz,152,0,46
2020-07-08,Al Qaysomah,6,0,0
2020-07-08,Al Suyariah,0,0,0
