Date,City,Case,Count
2020-03-25,Safwa,Active cases,0
2020-03-25,Saihat,Active cases,0
2020-03-25,Salwa,Active cases,0
2020-03-25,Samodah,Active cases,0
2020-03-25,Urayarah,Active cases,0
2020-03-26,AL Oyoun,Active cases,0
2020-03-26,Adh Dhibiyyah,Active cases,0
2020-03-26,Al Batahaa,Active cases,0
2020-03-26,Al Jafr,Active cases,0
2020-03-26,Al Mubarraz,Active cases,0
2020-03-26,Al Qaysomah,Active cases,0
2020-03-26,Al Suyariah,Active cases,0
2020-03-26,Ar Ruqi,Active cases,0
2020-03-26,As Sufairy,Active cases,0
2020-03-26,Bqeeq,Active cases,0
2020-03-26,Dahran,Active cases,14
2020-03-26,Dammam,Active cases,64
2020-03-26,Hafr Al Batin,Active cases,1
2020-03-26,Hardh,Active cases,0
2020-03-26,Hufof,Active cases,10
2020-03-26,Jubail,Active cases,1
2020-03-26,Khafji,Active cases,1
2020-03-26,Khobar,Active cases,12
2020-03-26,Mulayjah,Active cases,0
2020-03-26,Nairyah,Active cases,1
2020-03-26,Qaryat Al Ulya,Active cases,0
2020-03-26,Qatif,Active cases,62
2020-03-26,Ras Tanura,Active cases,0
2020-03-26,Safwa,Active cases,0
2020-03-26,Saihat,Active cases,0
2020-03-26,Salwa,Active cases,0
2020-03-26,Samodah,Active cases,0
2020-03-26,Urayarah,Active cases,0
2020-03-27,AL Oyoun,Active cases,0
2020-03-27,Adh Dhibiyyah,Active cases,0
2020-03-27,Al Batahaa,Active cases,0
2020-03-27,Al Jafr,Active cases,0
2020-03-27,Al Mubarraz,Active cases,0
2020-03-27,Al Qaysomah,Active cases,0
2020-03-27,Al Suyariah,Active cases,0
2020-03-27,Ar Ruqi,Active cases,0
2020-03-27,As Sufairy,Active cases,0
2020-03-27,Bqeeq,Active cases,0
2020-03-27,Dahran,Active cases,16
2020-03-27,Dammam,Active cases,68
2020-03-27,Hafr Al Batin,Active cases,1
2020-03-27,Hardh,Active cases,0
2020-03-27,Hufof,Active cases,11
2020-03-27,Jubail,Active cases,1
2020-03-27,Khafji,Active cases,1
2020-03-27,Khobar,Active cases,13
2020-03-27,Mulayjah,Active cases,0
2020-03-27,Nairyah,Active cases,1
2020-03-27,Qaryat Al Ulya,Active cases,0
2020-03-27,Qatif,Active cases,72
2020-03-27,Ras Tanura,Active cases,0
2020-03-27,Safwa,Active cases,0
2020-03-27,Saihat,Active cases,0
2020-03-27,Salwa,Active cases,0
2020-03-27,Samodah,Active cases,0
2020-03-27,Urayarah,Active cases,0
2020-03-28,AL Oyoun,Active cases,0
2020-03-28,Adh Dhibiyyah,Active cases,0
2020-03-28,Al Batahaa,Active cases,0
2020-03-28,Al Jafr,Active cases,0
2020-03-28,Al Mubarraz,Active cases,0
2020-03-28,Al Qaysomah,Active cases,0
2020-03-28,Al Suyariah,Active cases,0
2020-03-28,Ar Ruqi,Active cases,0
2020-03-28,As Sufairy,Active cases,0
2020-03-28,Bqeeq,Active cases,0
2020-03-28,Dahran,Active cases,16
2020-03-28,Dammam,Active cases,68
2020-03-28,Hafr Al Batin,Active cases,1
2020-03-28,Hardh,Active cases,0
2020-03-28,Hufof,Active cases,12
2020-03-28,Jubail,Active cases,1
2020-03-28,Khafji,Active cases,1
2020-03-28,Khobar,Active cases,14
2020-03-28,Mulayjah,Active cases,0
2020-03-28,Nairyah,Active cases,1
2020-03-28,Qaryat Al Ulya,Active cases,0
2020-03-28,Qatif,Active cases,84
2020-03-28,Ras Tanura,Active cases,0
2020-03-28,Safwa,Active cases,0
2020-03-28,Saihat,Active cases,1
2020-03-28,Salwa,Active cases,0
2020-03-28,Samodah,Active cases,0
2020-03-28,Urayarah,Active cases,0
2020-03-29,AL Oyoun,Active cases,0
2020-03-29,Adh Dhibiyyah,Active cases,0
2020-03-29,Al Batahaa,Active cases,0
2020-03-29,Al Jafr,Active cases,0
2020-03-29,Al Mubarraz,Active cases,0
2020-03-29,Al Qaysomah,Active cases,0
2020-03-29,Al Suyariah,Active cases,0
2020-03-29,Ar Ruqi,Active cases,0
2020-03-29,As Sufairy,Active cases,0
2020-03-29,Bqeeq,Active cases,0
2020-03-29,Dahran,Active cases,18
2020-03-29,Dammam,Active cases,90
2020-03-29,Hafr Al Batin,Active cases,1
2020-03-29,Hardh,Active cases,0
2020-03-29,Hufof,Active cases,13
2020-03-29,Jubail,Active cases,1
2020-03-29,Khafji,Active cases,1
2020-03-29,Khobar,Active cases,18
2020-03-29,Mulayjah,Active cases,0
2020-03-29,Nairyah,Active cases,1
2020-03-29,Qaryat Al Ulya,Active cases,0
2020-03-29,Qatif,Active cases,85
2020-03-29,Ras Tanura,Active cases,1
2020-03-29,Safwa,Active cases,0
2020-03-29,Saihat,Active cases,2
2020-03-29,Salwa,Active cases,0
2020-03-29,Samodah,Active cases,0
2020-03-29,Urayarah,Active cases,0
2020-03-30,AL Oyoun,Active cases,0
2020-03-30,Adh Dhibiyyah,Active cases,0
2020-03-30,Al Batahaa,Active cases,0
2020-03-30,Al Jafr,Active cases,0
2020-03-30,Al Mubarraz,Active cases,0
2020-03-30,Al Qaysomah,Active cases,0
2020-03-30,Al Suyariah,Active cases,0
2020-03-30,Ar Ruqi,Active cases,0
2020-03-30,As Sufairy,Active cases,0
2020-03-30,Bqeeq,Active cases,0
2020-03-30,Dahran,Active cases,19
2020-03-30,Dammam,Active cases,124
2020-03-30,Hafr Al Batin,Active cases,1
2020-03-30,Hardh,Active cases,0
2020-03-30,Hufof,Active cases,18
2020-03-30,Jubail,Active cases,1
2020-03-30,Khafji,Active cases,1
2020-03-30,Khobar,Active cases,24
2020-03-30,Mulayjah,Active cases,0
2020-03-30,Nairyah,Active cases,1
2020-03-30,Qaryat Al Ulya,Active cases,0
2020-03-30,Qatif,Active cases,90
2020-03-30,Ras Tanura,Active cases,1
2020-03-30,Safwa,Active cases,0
2020-03-30,Saihat,Active cases,2
2020-03-30,Salwa,Active cases,0
2020-03-30,Samodah,Active cases,0
2020-03-30,Urayarah,Active cases,0
2020-03-31,AL Oyoun,Active cases,0
2020-03-31,Adh Dhibiyyah,Active cases,0
2020-03-31,Al Batahaa,Active cases,0
2020-03-31,Al Jafr,Active cases,0
2020-03-31,Al Mubarraz,Active cases,0
2020-03-31,Al Qaysomah,Active cases,0
2020-03-31,Al Suyariah,Active cases,0
2020-03-31,Ar Ruqi,Active cases,0
2020-03-31,As Sufairy,Active cases,0
2020-03-31,Bqeeq,Active cases,0
2020-03-31,Dahran,Active cases,21
2020-03-31,Dammam,Active cases,126
2020-03-31,Hafr Al Batin,Active cases,1
2020-03-31,Hardh,Active cases,0
2020-03-31,Hufof,Active cases,20
2020-03-31,Jubail,Active cases,1
2020-03-31,Khafji,Active cases,2
2020-03-31,Khobar,Active cases,27
2020-03-31,Mulayjah,Active cases,0
2020-03-31,Nairyah,Active cases,1
2020-03-31,Qaryat Al Ulya,Active cases,0
2020-03-31,Qatif,Active cases,96
2020-03-31,Ras Tanura,Active cases,2
2020-03-31,Safwa,Active cases,0
2020-03-31,Saihat,Active cases,2
2020-03-31,Salwa,Active cases,0
2020-03-31,Samodah,Active cases,0
2020-03-31,Urayarah,Active cases,0
2020-04-01,AL Oyoun,Active cases,0
2020-04-01,Adh Dhibiyyah,Active cases,0
2020-04-01,Al Batahaa,Active cases,0
2020-04-01,Al Jafr,Active cases,0
2020-04-01,Al Mubarraz,Active cases,2
2020-04-01,Al Qaysomah,Active cases,0
2020-04-01,Al Suyariah,Active cases,0
2020-04-01,Ar Ruqi,Active cases,0
2020-04-01,As Sufairy,Active cases,0
2020-04-01,Bqeeq,Active cases,0
2020-04-01,Dahran,Active cases,21
2020-04-01,Dammam,Active cases,113
2020-04-01,Hafr Al Batin,Active cases,1
2020-04-01,Hardh,Active cases,0
2020-04-01,Hufof,Active cases,21
2020-04-01,Jubail,Active cases,1
2020-04-01,Khafji,Active cases,2
2020-04-01,Khobar,Active cases,27
2020-04-01,Mulayjah,Active cases,0
2020-04-01,Nairyah,Active cases,1
2020-04-01,Qaryat Al Ulya,Active cases,0
2020-04-01,Qatif,Active cases,102
2020-04-01,Ras Tanura,Active cases,2
2020-04-01,Safwa,Active cases,0
2020-04-01,Saihat,Active cases,2
2020-04-01,Salwa,Active cases,0
2020-04-01,Samodah,Active cases,0
2020-04-01,Urayarah,Active cases,0
2020-04-02,AL Oyoun,Active cases,0
2020-04-02,Adh Dhibiyyah,Active cases,0
2020-04-02,Al Batahaa,Active cases,0
2020-04-02,Al Jafr,Active cases,0
2020-04-02,Al Mubarraz,Active cases,2
2020-04-02,Al Qaysomah,Active cases,0
2020-04-02,Al Suyariah,Active cases,0
2020-04-02,Ar Ruqi,Active cases,0
2020-04-02,As Sufairy,Active cases,0
2020-04-02,Bqeeq,Active cases,0
2020-04-02,Dahran,Active cases,25
2020-04-02,Dammam,Active cases,108
2020-04-02,Hafr Al Batin,Active cases,1
2020-04-02,Hardh,Active cases,0
2020-04-02,Hufof,Active cases,21
2020-04-02,Jubail,Active cases,1
2020-04-02,Khafji,Active cases,11
2020-04-02,Khobar,Active cases,28
2020-04-02,Mulayjah,Active cases,0
2020-04-02,Nairyah,Active cases,1
2020-04-02,Qaryat Al Ulya,Active cases,0
2020-04-02,Qatif,Active cases,107
2020-04-02,Ras Tanura,Active cases,3
2020-04-02,Safwa,Active cases,0
2020-04-02,Saihat,Active cases,2
2020-04-02,Salwa,Active cases,0
2020-04-02,Samodah,Active cases,0
2020-04-02,Urayarah,Active cases,0
2020-04-03,AL Oyoun,Active cases,0
2020-04-03,Adh Dhibiyyah,Active cases,0
2020-04-03,Al Batahaa,Active cases,0
2020-04-03,Al Jafr,Active cases,0
2020-04-03,Al Mubarraz,Active cases,2
2020-04-03,Al Qaysomah,Active cases,0
2020-04-03,Al Suyariah,Active cases,0
2020-04-03,Ar Ruqi,Active cases,0
2020-04-03,As Sufairy,Active cases,0
2020-04-03,Bqeeq,Active cases,0
2020-04-03,Dahran,Active cases,27
2020-04-03,Dammam,Active cases,108
2020-04-03,Hafr Al Batin,Active cases,1
2020-04-03,Hardh,Active cases,0
2020-04-03,Hufof,Active cases,24
2020-04-03,Jubail,Active cases,1
2020-04-03,Khafji,Active cases,13
2020-04-03,Khobar,Active cases,31
2020-04-03,Mulayjah,Active cases,0
2020-04-03,Nairyah,Active cases,0
2020-04-03,Qaryat Al Ulya,Active cases,0
2020-04-03,Qatif,Active cases,112
2020-04-03,Ras Tanura,Active cases,4
2020-04-03,Safwa,Active cases,0
2020-04-03,Saihat,Active cases,2
2020-04-03,Salwa,Active cases,0
2020-04-03,Samodah,Active cases,0
2020-04-03,Urayarah,Active cases,0
2020-04-04,AL Oyoun,Active cases,0
2020-04-04,Adh Dhibiyyah,Active cases,0
2020-04-04,Al Batahaa,Active cases,0
2020-04-04,Al Jafr,Active cases,0
2020-04-04,Al Mubarraz,Active cases,2
2020-04-04,Al Qaysomah,Active cases,0
2020-04-04,Al Suyariah,Active cases,0
2020-04-04,Ar Ruqi,Active cases,0
2020-04-04,As Sufairy,Active cases,0
2020-04-04,Bqeeq,Active cases,0
2020-04-04,Dahran,Active cases,29
2020-04-04,Dammam,Active cases,106
2020-04-04,Hafr Al Batin,Active cases,1
2020-04-04,Hardh,Active cases,0
2020-04-04,Hufof,Active cases,39
2020-04-04,Jubail,Active cases,2
2020-04-04,Khafji,Active cases,13
2020-04-04,Khobar,Active cases,35
2020-04-04,Mulayjah,Active cases,0
2020-04-04,Nairyah,Active cases,0
2020-04-04,Qaryat Al Ulya,Active cases,0
2020-04-04,Qatif,Active cases,120
2020-04-04,Ras Tanura,Active cases,4
2020-04-04,Safwa,Active cases,0
2020-04-04,Saihat,Active cases,2
2020-04-04,Salwa,Active cases,0
2020-04-04,Samodah,Active cases,0
2020-04-04,Urayarah,Active cases,0
2020-04-05,AL Oyoun,Active cases,0
2020-04-05,Adh Dhibiyyah,Active cases,0
2020-04-05,Al Batahaa,Active cases,0
2020-04-05,Al Jafr,Active cases,0
2020-04-05,Al Mubarraz,Active cases,2
2020-04-05,Al Qaysomah,Active cases,0
2020-04-05,Al Suyariah,Active cases,0
2020-04-05,Ar Ruqi,Active cases,0
2020-04-05,As Sufairy,Active cases,0
2020-04-05,Bqeeq,Active cases,0
2020-04-05,Dahran,Active cases,35
2020-04-05,Dammam,Active cases,111
2020-04-05,Hafr Al Batin,Active cases,1
2020-04-05,Hardh,Active cases,0
2020-04-05,Hufof,Active cases,41
2020-04-05,Jubail,Active cases,2
2020-04-05,Khafji,Active cases,15
2020-04-05,Khobar,Active cases,39
2020-04-05,Mulayjah,Active cases,0
2020-04-05,Nairyah,Active cases,0
2020-04-05,Qaryat Al Ulya,Active cases,0
2020-04-05,Qatif,Active cases,125
2020-04-05,Ras Tanura,Active cases,5
2020-04-05,Safwa,Active cases,0
2020-04-05,Saihat,Active cases,2
2020-04-05,Salwa,Active cases,0
2020-04-05,Samodah,Active cases,0
2020-04-05,Urayarah,Active cases,0
2020-04-06,AL Oyoun,Active cases,0
2020-04-06,Adh Dhibiyyah,Active cases,0
2020-04-06,Al Batahaa,Active cases,0
2020-04-06,Al Jafr,Active cases,0
2020-04-06,Al Mubarraz,Active cases,2
2020-04-06,Al Qaysomah,Active cases,0
2020-04-06,Al Suyariah,Active cases,0
2020-04-06,Ar Ruqi,Active cases,0
2020-04-06,As Sufairy,Active cases,0
2020-04-06,Bqeeq,Active cases,0
2020-04-06,Dahran,Active cases,38
2020-04-06,Dammam,Active cases,112
2020-04-06,Hafr Al Batin,Active cases,1
2020-04-06,Hardh,Active cases,0
2020-04-06,Hufof,Active cases,41
2020-04-06,Jubail,Active cases,4
2020-04-06,Khafji,Active cases,15
2020-04-06,Khobar,Active cases,38
2020-04-06,Mulayjah,Active cases,0
2020-04-06,Nairyah,Active cases,0
2020-04-06,Qaryat Al Ulya,Active cases,0
2020-04-06,Qatif,Active cases,136
2020-04-06,Ras Tanura,Active cases,5
2020-04-06,Safwa,Active cases,0
2020-04-06,Saihat,Active cases,2
2020-04-06,Salwa,Active cases,0
2020-04-06,Samodah,Active cases,0
2020-04-06,Urayarah,Active cases,0
2020-04-07,AL Oyoun,Active cases,0
2020-04-07,Adh Dhibiyyah,Active cases,0
2020-04-07,Al Batahaa,Active cases,0
2020-04-07,Al Jafr,Active cases,0
2020-04-07,Al Mubarraz,Active cases,2
2020-04-07,Al Qaysomah,Active cases,0
2020-04-07,Al Suyariah,Active cases,0
2020-04-07,Ar Ruqi,Active cases,0
2020-04-07,As Sufairy,Active cases,0
2020-04-07,Bqeeq,Active cases,0
2020-04-07,Dahran,Active cases,32
2020-04-07,Dammam,Active cases,122
2020-04-07,Hafr Al Batin,Active cases,1
2020-04-07,Hardh,Active cases,0
2020-04-07,Hufof,Active cases,43
2020-04-07,Jubail,Active cases,4
2020-04-07,Khafji,Active cases,15
2020-04-07,Khobar,Active cases,40
2020-04-07,Mulayjah,Active cases,0
2020-04-07,Nairyah,Active cases,0
2020-04-07,Qaryat Al Ulya,Active cases,0
2020-04-07,Qatif,Active cases,139
2020-04-07,Ras Tanura,Active cases,7
2020-04-07,Safwa,Active cases,0
2020-04-07,Saihat,Active cases,2
2020-04-07,Salwa,Active cases,0
2020-04-07,Samodah,Active cases,0
2020-04-07,Urayarah,Active cases,0
2020-04-08,AL Oyoun,Active cases,0
2020-04-08,Adh Dhibiyyah,Active cases,0
2020-04-08,Al Batahaa,Active cases,0
2020-04-08,Al Jafr,Active cases,0
2020-04-08,Al Mubarraz,Active cases,2
2020-04-08,Al Qaysomah,Active cases,0
2020-04-08,Al Suyariah,Active cases,0
2020-04-08,Ar Ruqi,Active cases,0
2020-04-08,As Sufairy,Active cases,0
2020-04-08,Bqeeq,Active cases,0
2020-04-08,Dahran,Active cases,32
2020-04-08,Dammam,Active cases,122
2020-04-08,Hafr Al Batin,Active cases,1
2020-04-08,Hardh,Active cases,0
2020-04-08,Hufof,Active cases,42
2020-04-08,Jubail,Active cases,3
2020-04-08,Khafji,Active cases,15
2020-04-08,Khobar,Active cases,40
2020-04-08,Mulayjah,Active cases,0
2020-04-08,Nairyah,Active cases,0
2020-04-08,Qaryat Al Ulya,Active cases,0
2020-04-08,Qatif,Active cases,149
2020-04-08,Ras Tanura,Active cases,7
2020-04-08,Safwa,Active cases,0
2020-04-08,Saihat,Active cases,2
2020-04-08,Salwa,Active cases,0
2020-04-08,Samodah,Active cases,0
2020-04-08,Urayarah,Active cases,0
2020-04-09,AL Oyoun,Active cases,0
2020-04-09,Adh Dhibiyyah,Active cases,0
2020-04-09,Al Batahaa,Active cases,0
2020-04-09,Al Jafr,Active cases,0
2020-04-09,Al Mubarraz,Active cases,2
2020-04-09,Al Qaysomah,Active cases,0
2020-04-09,Al Suyariah,Active cases,0
2020-04-09,Ar Ruqi,Active cases,0
2020-04-09,As Sufairy,Active cases,0
2020-04-09,Bqeeq,Active cases,0
2020-04-09,Dahran,Active cases,34
2020-04-09,Dammam,Active cases,126
2020-04-09,Hafr Al Batin,Active cases,1
2020-04-09,Hardh,Active cases,0
2020-04-09,Hufof,Active cases,47
2020-04-09,Jubail,Active cases,3
2020-04-09,Khafji,Active cases,15
2020-04-09,Khobar,Active cases,39
2020-04-09,Mulayjah,Active cases,0
2020-04-09,Nairyah,Active cases,0
2020-04-09,Qaryat Al Ulya,Active cases,0
2020-04-09,Qatif,Active cases,158
2020-04-09,Ras Tanura,Active cases,8
2020-04-09,Safwa,Active cases,0
2020-04-09,Saihat,Active cases,2
2020-04-09,Salwa,Active cases,0
2020-04-09,Samodah,Active cases,0
2020-04-09,Urayarah,Active cases,0
2020-04-10,AL Oyoun,Active cases,0
2020-04-10,Adh Dhibiyyah,Active cases,0
2020-04-10,Al Batahaa,Active cases,0
2020-04-10,Al Jafr,Active cases,0
2020-04-10,Al Mubarraz,Active cases,2
2020-04-10,Al Qaysomah,Active cases,0
2020-04-10,Al Suyariah,Active cases,0
2020-04-10,Ar Ruqi,Active cases,0
2020-04-10,As Sufairy,Active cases,0
2020-04-10,Bqeeq,Active cases,0
2020-04-10,Dahran,Active cases,34
2020-04-10,Dammam,Active cases,137
2020-04-10,Hafr Al Batin,Active cases,1
2020-04-10,Hardh,Active cases,0
2020-04-10,Hufof,Active cases,49
2020-04-10,Jubail,Active cases,3
2020-04-10,Khafji,Active cases,15
2020-04-10,Khobar,Active cases,40
2020-04-10,Mulayjah,Active cases,0
2020-04-10,Nairyah,Active cases,0
2020-04-10,Qaryat Al Ulya,Active cases,0
2020-04-10,Qatif,Active cases,156
2020-04-10,Ras Tanura,Active cases,8
2020-04-10,Safwa,Active cases,0
2020-04-10,Saihat,Active cases,2
2020-04-10,Salwa,Active cases,0
2020-04-10,Samodah,Active cases,0
2020-04-10,Urayarah,Active cases,0
2020-04-11,AL Oyoun,Active cases,0
2020-04-11,Adh Dhibiyyah,Active cases,0
2020-04-11,Al Batahaa,Active cases,0
2020-04-11,Al Jafr,Active cases,0
2020-04-11,Al Mubarraz,Active cases,2
2020-04-11,Al Qaysomah,Active cases,0
2020-04-11,Al Suyariah,Active cases,0
2020-04-11,Ar Ruqi,Active cases,0
2020-04-11,As Sufairy,Active cases,0
2020-04-11,Bqeeq,Active cases,0
2020-04-11,Dahran,Active cases,32
2020-04-11,Dammam,Active cases,147
2020-04-11,Hafr Al Batin,Active cases,1
2020-04-11,Hardh,Active cases,0
2020-04-11,Hufof,Active cases,48
2020-04-11,Jubail,Active cases,3
2020-04-11,Khafji,Active cases,15
2020-04-11,Khobar,Active cases,36
2020-04-11,Mulayjah,Active cases,0
2020-04-11,Nairyah,Active cases,0
2020-04-11,Qaryat Al Ulya,Active cases,0
2020-04-11,Qatif,Active cases,149
2020-04-11,Ras Tanura,Active cases,8
2020-04-11,Safwa,Active cases,0
2020-04-11,Saihat,Active cases,2
2020-04-11,Salwa,Active cases,0
2020-04-11,Samodah,Active cases,0
2020-04-11,Urayarah,Active cases,0
2020-04-12,AL Oyoun,Active cases,0
2020-04-12,Adh Dhibiyyah,Active cases,0
2020-04-12,Al Batahaa,Active cases,0
2020-04-12,Al Jafr,Active cases,0
2020-04-12,Al Mubarraz,Active cases,2
2020-04-12,Al Qaysomah,Active cases,0
2020-04-12,Al Suyariah,Active cases,0
2020-04-12,Ar Ruqi,Active cases,0
2020-04-12,As Sufairy,Active cases,0
2020-04-12,Bqeeq,Active cases,0
2020-04-12,Dahran,Active cases,33
2020-04-12,Dammam,Active cases,147
2020-04-12,Hafr Al Batin,Active cases,1
2020-04-12,Hardh,Active cases,0
2020-04-12,Hufof,Active cases,55
2020-04-12,Jubail,Active cases,3
2020-04-12,Khafji,Active cases,15
2020-04-12,Khobar,Active cases,36
2020-04-12,Mulayjah,Active cases,0
2020-04-12,Nairyah,Active cases,0
2020-04-12,Qaryat Al Ulya,Active cases,0
2020-04-12,Qatif,Active cases,128
2020-04-12,Ras Tanura,Active cases,8
2020-04-12,Safwa,Active cases,0
2020-04-12,Saihat,Active cases,2
2020-04-12,Salwa,Active cases,0
2020-04-12,Samodah,Active cases,0
2020-04-12,Urayarah,Active cases,0
2020-04-13,AL Oyoun,Active cases,0
2020-04-13,Adh Dhibiyyah,Active cases,0
2020-04-13,Al Batahaa,Active cases,0
2020-04-13,Al Jafr,Active cases,0
2020-04-13,Al Mubarraz,Active cases,2
2020-04-13,Al Qaysomah,Active cases,0
2020-04-13,Al Suyariah,Active cases,0
2020-04-13,Ar Ruqi,Active cases,0
2020-04-13,As Sufairy,Active cases,0
2020-04-13,Bqeeq,Active cases,0
2020-04-13,Dahran,Active cases,40
2020-04-13,Dammam,Active cases,214
2020-04-13,Hafr Al Batin,Active cases,0
2020-04-13,Hardh,Active cases,0
2020-04-13,Hufof,Active cases,71
2020-04-13,Jubail,Active cases,3
2020-04-13,Khafji,Active cases,15
2020-04-13,Khobar,Active cases,37
2020-04-13,Mulayjah,Active cases,0
2020-04-13,Nairyah,Active cases,0
2020-04-13,Qaryat Al Ulya,Active cases,0
2020-04-13,Qatif,Active cases,125
2020-04-13,Ras Tanura,Active cases,8
2020-04-13,Safwa,Active cases,0
2020-04-13,Saihat,Active cases,2
2020-04-13,Salwa,Active cases,0
2020-04-13,Samodah,Active cases,0
2020-04-13,Urayarah,Active cases,0
2020-04-14,AL Oyoun,Active cases,0
2020-04-14,Adh Dhibiyyah,Active cases,0
2020-04-14,Al Batahaa,Active cases,0
2020-04-14,Al Jafr,Active cases,0
2020-04-14,Al Mubarraz,Active cases,2
2020-04-14,Al Qaysomah,Active cases,0
2020-04-14,Al Suyariah,Active cases,0
2020-04-14,Ar Ruqi,Active cases,0
2020-04-14,As Sufairy,Active cases,0
2020-04-14,Bqeeq,Active cases,0
2020-04-14,Dahran,Active cases,41
2020-04-14,Dammam,Active cases,298
2020-04-14,Hafr Al Batin,Active cases,0
2020-04-14,Hardh,Active cases,0
2020-04-14,Hufof,Active cases,156
2020-04-14,Jubail,Active cases,9
2020-04-14,Khafji,Active cases,15
2020-04-14,Khobar,Active cases,38
2020-04-14,Mulayjah,Active cases,0
2020-04-14,Nairyah,Active cases,0
2020-04-14,Qaryat Al Ulya,Active cases,0
2020-04-14,Qatif,Active cases,129
2020-04-14,Ras Tanura,Active cases,10
2020-04-14,Safwa,Active cases,0
2020-04-14,Saihat,Active cases,2
2020-04-14,Salwa,Active cases,0
2020-04-14,Samodah,Active cases,0
2020-04-14,Urayarah,Active cases,0
2020-04-15,AL Oyoun,Active cases,0
2020-04-15,Adh Dhibiyyah,Active cases,0
2020-04-15,Al Batahaa,Active cases,0
2020-04-15,Al Jafr,Active cases,1
2020-04-15,Al Mubarraz,Active cases,2
2020-04-15,Al Qaysomah,Active cases,0
2020-04-15,Al Suyariah,Active cases,0
2020-04-15,Ar Ruqi,Active cases,0
2020-04-15,As Sufairy,Active cases,0
2020-04-15,Bqeeq,Active cases,0
2020-04-15,Dahran,Active cases,38
2020-04-15,Dammam,Active cases,331
2020-04-15,Hafr Al Batin,Active cases,0
2020-04-15,Hardh,Active cases,0
2020-04-15,Hufof,Active cases,156
2020-04-15,Jubail,Active cases,13
